conceptType,conceptUri,code,preferredLabel,altLabels,description
ISCOGroup,http://data.europa.eu/esco/isco/C3422,3422,"Sportedzők, -oktatók és -tisztségviselők",,
ISCOGroup,http://data.europa.eu/esco/isco/C3423,3423,Fitneszoktatók és szabadidős programok vezetői,,
ISCOGroup,http://data.europa.eu/esco/isco/C343,343,"Művészeti, kulturális és kulináris foglalkozások",,
ISCOGroup,http://data.europa.eu/esco/isco/C3431,3431,Fényképészek,,
ISCOGroup,http://data.europa.eu/esco/isco/C3432,3432,Épületbelső-tervezők és -dekoratőrök,,
ISCOGroup,http://data.europa.eu/esco/isco/C3433,3433,"Kiállítótermi, múzeumi és könyvtári technikusok",,
ISCOGroup,http://data.europa.eu/esco/isco/C3434,3434,Konyhafőnökök,,
ISCOGroup,http://data.europa.eu/esco/isco/C3435,3435,Egyéb művészeti és kulturális foglalkozásúak,,
ISCOGroup,http://data.europa.eu/esco/isco/C35,35,Információs és kommunikációs technológiai technikusok,,
ISCOGroup,http://data.europa.eu/esco/isco/C351,351,Információs és kommunikációs technológiák üzemeltetését és felhasználói támogatásukat biztosító technikusok,,
ISCOGroup,http://data.europa.eu/esco/isco/C3511,3511,Információs és kommunikációs technológiák üzemeltető technikusai,,
ISCOGroup,http://data.europa.eu/esco/isco/C3512,3512,Információs és kommunikációs technológiák felhasználói támogatását biztosító technikusok,,
ISCOGroup,http://data.europa.eu/esco/isco/C3513,3513,Számítógépes hálózatok és rendszerek technikusai,,
ISCOGroup,http://data.europa.eu/esco/isco/C3514,3514,Webtechnikusok,,
ISCOGroup,http://data.europa.eu/esco/isco/C352,352,Távközlési és műsorszórási technikusok,,
ISCOGroup,http://data.europa.eu/esco/isco/C3521,3521,Műsorszórási és audiovizuális technikusok,,
ISCOGroup,http://data.europa.eu/esco/isco/C3522,3522,Távközlési technikusok,,
ISCOGroup,http://data.europa.eu/esco/isco/C4,4,Irodai foglalkozások,,
ISCOGroup,http://data.europa.eu/esco/isco/C41,41,"Általános irodai foglalkozások, gépírók és adatrögzítők",,
ISCOGroup,http://data.europa.eu/esco/isco/C411,411,Általános irodai foglalkozások,,
ISCOGroup,http://data.europa.eu/esco/isco/C4110,4110,Általános irodai foglalkozásúak,,
ISCOGroup,http://data.europa.eu/esco/isco/C412,412,Titkárok (általános),,
ISCOGroup,http://data.europa.eu/esco/isco/C4120,4120,Titkárok (általános),,
ISCOGroup,http://data.europa.eu/esco/isco/C413,413,"Adatrögzítők, gépírók és szövegszerkesztők",,
ISCOGroup,http://data.europa.eu/esco/isco/C4131,4131,Gépírók és szövegszerkesztők,,
ISCOGroup,http://data.europa.eu/esco/isco/C4132,4132,Adatrögzítők,,
ISCOGroup,http://data.europa.eu/esco/isco/C42,42,Ügyfélforgalmi szolgáltatási foglalkozások,,
ISCOGroup,http://data.europa.eu/esco/isco/C421,421,"Bankpénztárosok, pénzbeszedők és hasonló foglalkozások",,
ISCOGroup,http://data.europa.eu/esco/isco/C4211,4211,Bankpénztárosok és hasonló foglalkozásúak,,
ISCOGroup,http://data.europa.eu/esco/isco/C4212,4212,"Bukmékerek, krupiék és hasonló foglalkozásúak",,
ISCOGroup,http://data.europa.eu/esco/isco/C4213,4213,Zálogosok és pénzkölcsönzők,,
ISCOGroup,http://data.europa.eu/esco/isco/C4214,4214,Adósságbehajtók és hasonló foglalkozásúak,,
ISCOGroup,http://data.europa.eu/esco/isco/C422,422,Ügyfél-tájékoztatási foglalkozások,,
ISCOGroup,http://data.europa.eu/esco/isco/C4221,4221,Utazási irodai ügyintézők,,
ISCOGroup,http://data.europa.eu/esco/isco/C4222,4222,Telefonos ügyfélszolgálati ügyintézők,,
ISCOGroup,http://data.europa.eu/esco/isco/C4223,4223,Telefonközpont-kezelők,,
ISCOGroup,http://data.europa.eu/esco/isco/C4224,4224,Szállodai fogadóportások,,
ISCOGroup,http://data.europa.eu/esco/isco/C4225,4225,Ügyfélszolgálati ügyintézők,,
ISCOGroup,http://data.europa.eu/esco/isco/C4226,4226,Recepciósok (általános),,
ISCOGroup,http://data.europa.eu/esco/isco/C4227,4227,Összeírók és piackutatási kérdezők,,
ISCOGroup,http://data.europa.eu/esco/isco/C4229,4229,"Máshová nem sorolható, ügyfél-tájékoztatási foglalkozásúak",,
ISCOGroup,http://data.europa.eu/esco/isco/C43,43,Számviteli és anyagnyilvántartók,,
ISCOGroup,http://data.europa.eu/esco/isco/C431,431,Számviteli nyilvántartók,,
ISCOGroup,http://data.europa.eu/esco/isco/C4311,4311,Számviteli és könyvelési nyilvántartók,,
ISCOGroup,http://data.europa.eu/esco/isco/C4312,4312,"Statisztikai, pénzügyi és biztosítási nyilvántartók",,
ISCOGroup,http://data.europa.eu/esco/isco/C4313,4313,Bérszámfejtők,,
ISCOGroup,http://data.europa.eu/esco/isco/C432,432,Anyag- és szállítmányozási nyilvántartók,,
ISCOGroup,http://data.europa.eu/esco/isco/C4321,4321,Készletnyilvántartók,,
ISCOGroup,http://data.europa.eu/esco/isco/C4322,4322,Termelési nyilvántartók,,
ISCOGroup,http://data.europa.eu/esco/isco/C4323,4323,Szállítmányozási nyilvántartók,,
ISCOGroup,http://data.europa.eu/esco/isco/C44,44,Egyéb irodai kisegítő foglalkozások,,
ISCOGroup,http://data.europa.eu/esco/isco/C441,441,Egyéb irodai kisegítő foglalkozások,,
ISCOGroup,http://data.europa.eu/esco/isco/C4411,4411,Könyvtári nyilvántartók,,
ISCOGroup,http://data.europa.eu/esco/isco/C4412,4412,Postai kézbesítők és válogatók,,
ISCOGroup,http://data.europa.eu/esco/isco/C4413,4413,"Kódolók, korrektúrázók és hasonló irodai foglalkozásúak",,
ISCOGroup,http://data.europa.eu/esco/isco/C4414,4414,Írnokok és hasonló foglalkozásúak,,
ISCOGroup,http://data.europa.eu/esco/isco/C4415,4415,"Iktatók, fénymásolók",,
ISCOGroup,http://data.europa.eu/esco/isco/C4416,4416,Személyzeti nyilvántartási foglalkozásúak,,
ISCOGroup,http://data.europa.eu/esco/isco/C4419,4419,Máshová nem sorolható egyéb irodai kisegítő foglalkozásúak,,
ISCOGroup,http://data.europa.eu/esco/isco/C5,5,Szolgáltatási és értékesítési foglalkozások,,
ISCOGroup,http://data.europa.eu/esco/isco/C51,51,Személyi szolgáltatásokat nyújtó foglalkozások,,
ISCOGroup,http://data.europa.eu/esco/isco/C511,511,"Utaskísérők, kalauzok és idegenvezetők",,
ISCOGroup,http://data.europa.eu/esco/isco/C5111,5111,Utaskísérők és stewardok,,
ISCOGroup,http://data.europa.eu/esco/isco/C5112,5112,Kalauzok,,
ISCOGroup,http://data.europa.eu/esco/isco/C5113,5113,Idegenvezetők,,
ISCOGroup,http://data.europa.eu/esco/isco/C512,512,Szakácsok,,
ISCOGroup,http://data.europa.eu/esco/isco/C5120,5120,Szakácsok,,
ISCOGroup,http://data.europa.eu/esco/isco/C513,513,Felszolgálók és pultosok,,
ISCOGroup,http://data.europa.eu/esco/isco/C5131,5131,Felszolgálók,,
ISCOGroup,http://data.europa.eu/esco/isco/C5132,5132,Pultosok,,
ISCOGroup,http://data.europa.eu/esco/isco/C514,514,"Fodrászok, kozmetikusok és hasonló foglalkozások",,
ISCOGroup,http://data.europa.eu/esco/isco/C5141,5141,Fodrászok,,
ISCOGroup,http://data.europa.eu/esco/isco/C5142,5142,Kozmetikusok és hasonló foglalkozásúak,,
ISCOGroup,http://data.europa.eu/esco/isco/C515,515,Épület-fenntartási irányítók és házvezetők,,
ISCOGroup,http://data.europa.eu/esco/isco/C5151,5151,Takarítási és házvezetői munka irányítói szállodákban és egyéb intézményekben,,
ISCOGroup,http://data.europa.eu/esco/isco/C5152,5152,Házvezetők,,
ISCOGroup,http://data.europa.eu/esco/isco/C5153,5153,Épületgondnokok,,
ISCOGroup,http://data.europa.eu/esco/isco/C516,516,Egyéb személyi szolgáltatási foglalkozások,,
ISCOGroup,http://data.europa.eu/esco/isco/C5161,5161,"Asztrológusok, jövendőmondók és hasonló foglalkozások",,
ISCOGroup,http://data.europa.eu/esco/isco/C5162,5162,Társalkodók és komornyikok,,
ISCOGroup,http://data.europa.eu/esco/isco/C5163,5163,Temetkezési vállalkozók és balzsamozók,,
ISCOGroup,http://data.europa.eu/esco/isco/C5164,5164,Hobbiállat-gondozók és -kozmetikusok,,
ISCOGroup,http://data.europa.eu/esco/isco/C5165,5165,Gépjárművezető-oktatók,,
ISCOGroup,http://data.europa.eu/esco/isco/C5169,5169,Máshová nem sorolható személyi szolgáltatási foglalkozásúak,,
ISCOGroup,http://data.europa.eu/esco/isco/C52,52,Értékesítési foglalkozások,,
ISCOGroup,http://data.europa.eu/esco/isco/C521,521,Utcai és piaci árusok,,
ISCOGroup,http://data.europa.eu/esco/isco/C5211,5211,Utcai és piaci árusok (kivéve élelmiszerárusok),,
ISCOGroup,http://data.europa.eu/esco/isco/C5212,5212,Utcai élelmiszerárusok,,
ISCOGroup,http://data.europa.eu/esco/isco/C522,522,Bolti eladók,,
ISCOGroup,http://data.europa.eu/esco/isco/C5221,5221,Kereskedők,,
ISCOGroup,http://data.europa.eu/esco/isco/C5222,5222,Vezető eladók,,
ISCOGroup,http://data.europa.eu/esco/isco/C5223,5223,Beosztott eladók,,
ISCOGroup,http://data.europa.eu/esco/isco/C523,523,Pénztárosok és jegyárusítók,,
ISCOGroup,http://data.europa.eu/esco/isco/C5230,5230,Pénztárosok és jegyárusítók,,
ISCOGroup,http://data.europa.eu/esco/isco/C524,524,Egyéb értékesítési foglalkozások,,
ISCOGroup,http://data.europa.eu/esco/isco/C5241,5241,Manökenek és egyéb modellek,,
ISCOGroup,http://data.europa.eu/esco/isco/C5242,5242,Termékbemutató ügynökök,,
ISCOGroup,http://data.europa.eu/esco/isco/C5243,5243,Házaló ügynökök,,
ISCOGroup,http://data.europa.eu/esco/isco/C5244,5244,Telefonos/multimédiás értékesítő ügynökök,,
ISCOGroup,http://data.europa.eu/esco/isco/C5245,5245,Benzinkutasok,,
ISCOGroup,http://data.europa.eu/esco/isco/C5246,5246,Büfések,,
ISCOGroup,http://data.europa.eu/esco/isco/C5249,5249,Máshová nem sorolható értékesítési foglalkozásúak,,
ISCOGroup,http://data.europa.eu/esco/isco/C53,53,Személygondozási foglalkozások,,
ISCOGroup,http://data.europa.eu/esco/isco/C531,531,Gyermekgondozók és iskolai kisegítők,,
ISCOGroup,http://data.europa.eu/esco/isco/C5311,5311,Gyermekgondozók,,
ISCOGroup,http://data.europa.eu/esco/isco/C5312,5312,Iskolai kisegítők,,
ISCOGroup,http://data.europa.eu/esco/isco/C532,532,Személygondozási foglalkozások (egészségügyben),,
ISCOGroup,http://data.europa.eu/esco/isco/C5321,5321,Kisegítő gondozó személyzet,,
ISCOGroup,http://data.europa.eu/esco/isco/C5322,5322,Otthoni személygondozási foglalkozásúak,,
ISCOGroup,http://data.europa.eu/esco/isco/C5329,5329,Máshová nem sorolható személygondozási foglalkozásúak (egészségügyben),,
ISCOGroup,http://data.europa.eu/esco/isco/C54,54,Védelmi foglalkozások,,
ISCOGroup,http://data.europa.eu/esco/isco/C541,541,Védelmi foglalkozások,,
ISCOGroup,http://data.europa.eu/esco/isco/C5411,5411,Tűzoltók,,
ISCOGroup,http://data.europa.eu/esco/isco/C5412,5412,Rendőrök,,
ISCOGroup,http://data.europa.eu/esco/isco/C5413,5413,Börtönőrök,,
ISCOGroup,http://data.europa.eu/esco/isco/C5414,5414,Biztonsági őrök,,
ISCOGroup,http://data.europa.eu/esco/isco/C5419,5419,Máshová nem sorolható védelmi foglalkozások,,
ISCOGroup,http://data.europa.eu/esco/isco/C6,6,Szakképesített mezőgazdasági és halászati foglalkozások,,
ISCOGroup,http://data.europa.eu/esco/isco/C61,61,Piacra termelő szakképesített mezőgazdasági foglalkozások,,
ISCOGroup,http://data.europa.eu/esco/isco/C611,611,Kertészek és növénytermesztők,,
ISCOGroup,http://data.europa.eu/esco/isco/C6111,6111,Szántóföldi növény- és zöldségtermesztők,,
ISCOGroup,http://data.europa.eu/esco/isco/C6112,6112,Csemete- és cserjegondozók,,
ISCOGroup,http://data.europa.eu/esco/isco/C6113,6113,"Kertészek, kertészeti és faiskolai kertészek",,
ISCOGroup,http://data.europa.eu/esco/isco/C6114,6114,Vegyes növénytermesztők,,
ISCOGroup,http://data.europa.eu/esco/isco/C612,612,Állattenyésztők,,
ISCOGroup,http://data.europa.eu/esco/isco/C6121,6121,Haszonállat-tenyésztők (kivéve a baromfitenyésztőket) és tejtermelők,,
ISCOGroup,http://data.europa.eu/esco/isco/C6122,6122,Baromfitenyésztők,,
ISCOGroup,http://data.europa.eu/esco/isco/C6123,6123,Méhészek és selyemhernyó-tenyésztők,,
ISCOGroup,http://data.europa.eu/esco/isco/C6129,6129,Máshová nem sorolható állattenyésztők,,
ISCOGroup,http://data.europa.eu/esco/isco/C613,613,Vegyes gazdálkodók,,
ISCOGroup,http://data.europa.eu/esco/isco/C6130,6130,Vegyes gazdálkodók,,
ISCOGroup,http://data.europa.eu/esco/isco/C62,62,"Piacra termelő szakképesített erdészeti, halászati és vadászati foglalkozások",,
ISCOGroup,http://data.europa.eu/esco/isco/C621,621,Erdészeti és hasonló foglalkozások,,
ISCOGroup,http://data.europa.eu/esco/isco/C6210,6210,Erdészeti és hasonló foglalkozásúak,,
ISCOGroup,http://data.europa.eu/esco/isco/C622,622,"Halászok, vadászok és vadbefogók",,
ISCOGroup,http://data.europa.eu/esco/isco/C6221,6221,Halgazdálkodók,,
ISCOGroup,http://data.europa.eu/esco/isco/C6222,6222,Belvízi és part menti halászok,,
ISCOGroup,http://data.europa.eu/esco/isco/C6223,6223,Mélytengeri halászok,,
ISCOGroup,http://data.europa.eu/esco/isco/C6224,6224,Vadászok és vadbefogók,,
ISCOGroup,http://data.europa.eu/esco/isco/C63,63,"Saját szükségletre termelő gazdák, halászok, vadászok és gyűjtögetők",,
ISCOGroup,http://data.europa.eu/esco/isco/C631,631,Saját szükségletre termelő növénytermesztők,,
ISCOGroup,http://data.europa.eu/esco/isco/C6310,6310,Saját szükségletre termelő növénytermesztők,,
ISCOGroup,http://data.europa.eu/esco/isco/C632,632,Saját szükségletre termelő állattenyésztők,,
ISCOGroup,http://data.europa.eu/esco/isco/C6320,6320,Saját szükségletre termelő állattenyésztők,,
ISCOGroup,http://data.europa.eu/esco/isco/C633,633,"Saját szükségletre termelő, vegyes gazdálkodók",,
ISCOGroup,http://data.europa.eu/esco/isco/C6330,6330,"Saját szükségletre termelő, vegyes gazdálkodók",,
ISCOGroup,http://data.europa.eu/esco/isco/C634,634,"Saját szükségletre termelő halászok, vadászok és gyűjtögetők",,
ISCOGroup,http://data.europa.eu/esco/isco/C6340,6340,"Saját szükségletre termelő halászok, vadászok és gyűjtögetők",,
ISCOGroup,http://data.europa.eu/esco/isco/C7,7,Szakképzettséget igénylő ipari foglalkozások,,
ISCOGroup,http://data.europa.eu/esco/isco/C71,71,"Építőipari és hasonló foglalkozások, kivéve a villanyszerelőket",,
ISCOGroup,http://data.europa.eu/esco/isco/C711,711,Épületszerkezet-szerelő és hasonló foglalkozások,,
ISCOGroup,http://data.europa.eu/esco/isco/C7111,7111,Házépítők,,
ISCOGroup,http://data.europa.eu/esco/isco/C7112,7112,Falazókőművesek és hasonló foglalkozásúak,,
ISCOGroup,http://data.europa.eu/esco/isco/C7113,7113,"Kőfaragók, -vágók és -törők",,
ISCOGroup,http://data.europa.eu/esco/isco/C7114,7114,"Betonozók, vasbetonszerelők és hasonló foglalkozásúak",,
ISCOGroup,http://data.europa.eu/esco/isco/C7115,7115,Ácsok és asztalosok,,
ISCOGroup,http://data.europa.eu/esco/isco/C7119,7119,Máshová nem sorolható épületszerkezet-szerelők és hasonló foglalkozásúak,,
ISCOGroup,http://data.europa.eu/esco/isco/C712,712,Építőipari szakipari foglalkozások,,
ISCOGroup,http://data.europa.eu/esco/isco/C7121,7121,Tetőfedők,,
ISCOGroup,http://data.europa.eu/esco/isco/C7122,7122,Burkolók,,
ISCOGroup,http://data.europa.eu/esco/isco/C7123,7123,Stukkó készítők (épületszobrászok),,
ISCOGroup,http://data.europa.eu/esco/isco/C7124,7124,Szigetelők,,
ISCOGroup,http://data.europa.eu/esco/isco/C7125,7125,Üvegesek,,
ISCOGroup,http://data.europa.eu/esco/isco/C7126,7126,"Víz-, gáz- és csővezeték-szerelők",,
ISCOGroup,http://data.europa.eu/esco/isco/C7127,7127,Légkondicionáló- és hűtőberendezés-szerelők,,
ISCOGroup,http://data.europa.eu/esco/isco/C713,713,"Festők és mázolók, épületszerkezet-tisztítók és hasonló foglalkozások",,
ISCOGroup,http://data.europa.eu/esco/isco/C7131,7131,Festők és hasonló foglalkozásúak,,
ISCOGroup,http://data.europa.eu/esco/isco/C7132,7132,"Felületkezelők, fényezők",,
ISCOGroup,http://data.europa.eu/esco/isco/C7133,7133,Épületszerkezet-tisztítók,,
ISCOGroup,http://data.europa.eu/esco/isco/C72,72,"Fém-, gépipari és hasonló foglalkozások",,
ISCOGroup,http://data.europa.eu/esco/isco/C721,721,"Fémlemez- és fémszerkezet-készítők, fémöntők, hegesztők, és hasonló foglalkozások",,
ISCOGroup,http://data.europa.eu/esco/isco/C7211,7211,Fémöntőminta- és magkészítők,,
ISCOGroup,http://data.europa.eu/esco/isco/C7212,7212,Hegesztők és lángvágók,,
ISCOGroup,http://data.europa.eu/esco/isco/C7213,7213,Fémlemez-megmunkálók,,
ISCOGroup,http://data.europa.eu/esco/isco/C7214,7214,Fémszerkezet-készítők és -összeállítók,,
ISCOGroup,http://data.europa.eu/esco/isco/C7215,7215,"Állványozók, rakományrögzítők és tartószerkezetek szerelői",,
ISCOGroup,http://data.europa.eu/esco/isco/C722,722,"Kovácsok, szerszámkészítők és hasonló foglalkozások",,
ISCOGroup,http://data.europa.eu/esco/isco/C7221,7221,Kovácsok,,
ISCOGroup,http://data.europa.eu/esco/isco/C7222,7222,Szerszámkészítők és hasonló foglalkozásúak,,
ISCOGroup,http://data.europa.eu/esco/isco/C7223,7223,Fémmegmunkálógép-beállítók és -üzemeltetők,,
ISCOGroup,http://data.europa.eu/esco/isco/C7224,7224,"Fémcsiszolók, köszörűsök és szerszámköszörűsök",,
ISCOGroup,http://data.europa.eu/esco/isco/C723,723,Gépszerelők és karbantartók,,
ISCOGroup,http://data.europa.eu/esco/isco/C7231,7231,Gépjárműszerelők és -karbantartók,,
ISCOGroup,http://data.europa.eu/esco/isco/C7232,7232,Légijármű-szerelők és -karbantartók,,
ISCOGroup,http://data.europa.eu/esco/isco/C7233,7233,Mezőgazdasági és iparigép-szerelők és -karbantartók,,
ISCOGroup,http://data.europa.eu/esco/isco/C7234,7234,Kerékpárszerelők és hasonló foglalkozásúak,,
ISCOGroup,http://data.europa.eu/esco/isco/C73,73,Kézműipari és nyomdaipari foglalkozások,,
ISCOGroup,http://data.europa.eu/esco/isco/C731,731,Kézműipari foglalkozások,,
ISCOGroup,http://data.europa.eu/esco/isco/C7311,7311,Precíziósműszer-gyártók és -javítók,,
ISCOGroup,http://data.europa.eu/esco/isco/C7312,7312,Hangszergyártók és hangolók,,
ISCOGroup,http://data.europa.eu/esco/isco/C7313,7313,Ékszerészek és nemesfém-megmunkálók,,
ISCOGroup,http://data.europa.eu/esco/isco/C7314,7314,Fazekasok és hasonló kézművesek,,
ISCOGroup,http://data.europa.eu/esco/isco/C7315,7315,"Üvegfújók, -vágók, -csiszolók és -felületkezelők",,
ISCOGroup,http://data.europa.eu/esco/isco/C7316,7316,"Címfestők, díszítőfestők, üveg-, réz-, fametszők és -vésők",,
ISCOGroup,http://data.europa.eu/esco/isco/C7317,7317,"Famegmunkálók, kosárfonók és hasonló foglalkozásúak",,
ISCOGroup,http://data.europa.eu/esco/isco/C7318,7318,"Textil-, bőrművesek és hasonló foglalkozásúak",,
ISCOGroup,http://data.europa.eu/esco/isco/C7319,7319,Máshová nem sorolható kézműipari foglalkozásúak,,
ISCOGroup,http://data.europa.eu/esco/isco/C732,732,Nyomdaipari foglalkozások,,
ISCOGroup,http://data.europa.eu/esco/isco/C7321,7321,Nyomtatás-előkészítéssel foglalkozó technikusok,,
ISCOGroup,http://data.europa.eu/esco/isco/C7322,7322,Nyomdászok,,
ISCOGroup,http://data.europa.eu/esco/isco/C7323,7323,Nyomdaipari befejező és könyvkötő foglalkozásúak,,
ISCOGroup,http://data.europa.eu/esco/isco/C74,74,Erős- és gyengeáramú villamos ipari szerelők,,
ISCOGroup,http://data.europa.eu/esco/isco/C741,741,Erősáramú berendezések szerelői,,
ISCOGroup,http://data.europa.eu/esco/isco/C7411,7411,Építőipari villanyszerelők és hasonló foglalkozásúak,,
ISCOGroup,http://data.europa.eu/esco/isco/C7412,7412,Elektroműszerészek és -szerelők,,
ISCOGroup,http://data.europa.eu/esco/isco/C7413,7413,Elektromosvezeték-szerelők és -javítók,,
ISCOGroup,http://data.europa.eu/esco/isco/C742,742,Gyengeáramú és távközlési berendezések szerelői,,
ISCOGroup,http://data.europa.eu/esco/isco/C7421,7421,Elektronikai műszerészek és karbantartók,,
ISCOGroup,http://data.europa.eu/esco/isco/C7422,7422,Információs és kommunikációs technológiai berendezések szerelői,,
ISCOGroup,http://data.europa.eu/esco/isco/C75,75,"Élelmiszer-, fa-, textilipari és hasonló vegyesipari foglalkozások",,
ISCOGroup,http://data.europa.eu/esco/isco/C751,751,Élelmiszer-ipari és hasonló foglalkozások,,
ISCOGroup,http://data.europa.eu/esco/isco/C7511,7511,"Hús, hal és hasonló élelmiszerek feldolgozói",,
ISCOGroup,http://data.europa.eu/esco/isco/C7512,7512,"Pékek, cukrászok, édességgyártók",,
ISCOGroup,http://data.europa.eu/esco/isco/C7513,7513,Tejfeldolgozók,,
ISCOGroup,http://data.europa.eu/esco/isco/C7514,7514,"Gyümölcs, zöldség és hasonló terméktartósítók",,
ISCOGroup,http://data.europa.eu/esco/isco/C7515,7515,Élelmiszer- és italkóstolók és -osztályozók,,
ISCOGroup,http://data.europa.eu/esco/isco/C7516,7516,Dohány- és dohánytermékgyártók,,
ISCOGroup,http://data.europa.eu/esco/isco/C752,752,"Famegmunkálók, műbútorasztalosok és hasonló foglalkozások",,
ISCOGroup,http://data.europa.eu/esco/isco/C7521,7521,Famegmunkálók,,
ISCOGroup,http://data.europa.eu/esco/isco/C7522,7522,Műbútorasztalosok és hasonló foglalkozásúak,,
ISCOGroup,http://data.europa.eu/esco/isco/C7523,7523,Famegmunkáló gépek beállítói és üzemeltetői,,
ISCOGroup,http://data.europa.eu/esco/isco/C753,753,Textilipari foglalkozások,,
ISCOGroup,http://data.europa.eu/esco/isco/C7531,7531,"Szabók, szűcsök és kalaposok",,
ISCOGroup,http://data.europa.eu/esco/isco/C7532,7532,Textilszabászok,,
ISCOGroup,http://data.europa.eu/esco/isco/C7533,7533,"Varrók, hímzők és hasonló foglalkozásúak",,
ISCOGroup,http://data.europa.eu/esco/isco/C7534,7534,Kárpitosok és hasonló foglalkozásúak,,
ISCOGroup,http://data.europa.eu/esco/isco/C7535,7535,Szőrme- és bőrmegmunkálók,,
ISCOGroup,http://data.europa.eu/esco/isco/C7536,7536,Cipészek és hasonló foglalkozásúak,,
ISCOGroup,http://data.europa.eu/esco/isco/C754,754,Más kézműipari és hasonló foglalkozások,,
ISCOGroup,http://data.europa.eu/esco/isco/C7541,7541,Búvárok,,
ISCOGroup,http://data.europa.eu/esco/isco/C7542,7542,Lő- és robbantómesterek,,
ISCOGroup,http://data.europa.eu/esco/isco/C7543,7543,Termékosztályozók és -vizsgálók (kivéve az élelmiszereket),,
ISCOGroup,http://data.europa.eu/esco/isco/C7544,7544,Kártevőirtók,,
ISCOGroup,http://data.europa.eu/esco/isco/C7549,7549,Máshová nem sorolható kézműipari és hasonló foglalkozásúak,,
ISCOGroup,http://data.europa.eu/esco/isco/C8,8,"Gépkezelők, összeszerelők és járművezetők",,
ISCOGroup,http://data.europa.eu/esco/isco/C81,81,Helyhez kötött berendezések és gépek kezelői,,
ISCOGroup,http://data.europa.eu/esco/isco/C811,811,Bányászati és ásványianyag-feldolgozó berendezések kezelői,,
ISCOGroup,http://data.europa.eu/esco/isco/C8111,8111,Bányászok és kőfejtők,,
ISCOGroup,http://data.europa.eu/esco/isco/C8112,8112,Szilárdásványfeldolgozó-gépek kezelői,,
ISCOGroup,http://data.europa.eu/esco/isco/C8113,8113,Kútfúrók és hasonló foglalkozásúak,,
ISCOGroup,http://data.europa.eu/esco/isco/C8114,8114,Cement- és más ásványitermék-gyártó gépek kezelői,,
ISCOGroup,http://data.europa.eu/esco/isco/C812,812,Fémfeldolgozó és -megmunkáló berendezések kezelői,,
ISCOGroup,http://data.europa.eu/esco/isco/C8121,8121,Fémfeldolgozó berendezések kezelői,,
ISCOGroup,http://data.europa.eu/esco/isco/C8122,8122,"Fémmegmunkáló, fémbevonó és felületkezelő gépek kezelői",,
ISCOGroup,http://data.europa.eu/esco/isco/C813,813,Vegyipari és fényképészeti termékeket gyártó berendezések és gépek kezelői,,
ISCOGroup,http://data.europa.eu/esco/isco/C8131,8131,Vegyipari termékeket gyártó berendezések és gépek kezelői,,
ISCOGroup,http://data.europa.eu/esco/isco/C8132,8132,Fényképészeti termékeket gyártó gépek kezelői,,
ISCOGroup,http://data.europa.eu/esco/isco/C814,814,"Gumi-, műanyag és papírterméket gyártó gépek kezelői",,
ISCOGroup,http://data.europa.eu/esco/isco/C8141,8141,Gumiterméket gyártó gépek kezelői,,
ISCOGroup,http://data.europa.eu/esco/isco/C8142,8142,Műanyag terméket gyártó gépek kezelői,,
ISCOGroup,http://data.europa.eu/esco/isco/C8143,8143,Papírterméket gyártó gépek kezelői,,
ISCOGroup,http://data.europa.eu/esco/isco/C815,815,"Textil-, szőrme- és bőrterméket gyártó gépek kezelői",,
ISCOGroup,http://data.europa.eu/esco/isco/C8151,8151,"Fonalelőkészítő, -fonó és -sodró gépek kezelői",,
ISCOGroup,http://data.europa.eu/esco/isco/C8152,8152,Szövő- és kötőgépkezelők,,
ISCOGroup,http://data.europa.eu/esco/isco/C8153,8153,Varrógépkezelők,,
ISCOGroup,http://data.europa.eu/esco/isco/C8154,8154,"Fehérítő-, ruhafestő- és tisztítógép-kezelők",,
ISCOGroup,http://data.europa.eu/esco/isco/C8155,8155,Szőrme- és bőrkikészítő gépek kezelői,,
ISCOGroup,http://data.europa.eu/esco/isco/C8156,8156,Cipőgyártó és hasonló gépek kezelői,,
ISCOGroup,http://data.europa.eu/esco/isco/C8157,8157,Mosodai gépek kezelői,,
ISCOGroup,http://data.europa.eu/esco/isco/C8159,8159,"Máshová nem sorolható textil-, szőrme- és bőrtermék-készítő gépek kezelői",,
ISCOGroup,http://data.europa.eu/esco/isco/C816,816,Élelmiszert és hasonló terméket gyártó gépek kezelői,,
ISCOGroup,http://data.europa.eu/esco/isco/C8160,8160,Élelmiszert és hasonló terméket gyártó gépek kezelői,,
ISCOGroup,http://data.europa.eu/esco/isco/C817,817,Fafeldolgozó és papírgyártó berendezések kezelői,,
ISCOGroup,http://data.europa.eu/esco/isco/C8171,8171,Papírmassza- és papírgyártó berendezések kezelői,,
ISCOGroup,http://data.europa.eu/esco/isco/C8172,8172,Fafeldolgozó berendezések kezelői,,
ISCOGroup,http://data.europa.eu/esco/isco/C818,818,"Egyéb, helyhez kötött berendezések és gépek kezelői",,
ISCOGroup,http://data.europa.eu/esco/isco/C8181,8181,Üveg- és kerámiagyártó berendezések kezelői,,
ISCOGroup,http://data.europa.eu/esco/isco/C8182,8182,Gőzgép- és kazánkezelők,,
ISCOGroup,http://data.europa.eu/esco/isco/C8183,8183,"Csomagoló-, palackozó- és címkézőgépek kezelői",,
ISCOGroup,http://data.europa.eu/esco/isco/C8189,8189,Máshová nem sorolható helyhez kötött berendezések és gépek kezelői,,
