conceptType,conceptUri,code,preferredLabel,altLabels,description
ISCOGroup,http://data.europa.eu/esco/isco/C3322,3322,Vertriebsagenten,,
ISCOGroup,http://data.europa.eu/esco/isco/C3323,3323,Einkäufer,,
ISCOGroup,http://data.europa.eu/esco/isco/C3324,3324,Handelsmakler,,
ISCOGroup,http://data.europa.eu/esco/isco/C333,333,Fachkräfte für unternehmensbezogene Dienstleistungen,,
ISCOGroup,http://data.europa.eu/esco/isco/C3331,3331,Fachkräfte für Abrechnungs- und Speditionsdienstleistungen,,
ISCOGroup,http://data.europa.eu/esco/isco/C3332,3332,Konferenz- und Veranstaltungsplaner,,
ISCOGroup,http://data.europa.eu/esco/isco/C3333,3333,Arbeits- und Personalvermittler,,
ISCOGroup,http://data.europa.eu/esco/isco/C3334,3334,Immobilienmakler und -verwalter,,
ISCOGroup,http://data.europa.eu/esco/isco/C3339,3339,"Fachkräfte für unternehmensbezogene Dienstleistungen, anderweitig nicht genannt",,
ISCOGroup,http://data.europa.eu/esco/isco/C334,334,Sekretariatsfachkräfte,,
ISCOGroup,http://data.europa.eu/esco/isco/C3341,3341,Sekretariatsleiter,,
ISCOGroup,http://data.europa.eu/esco/isco/C3342,3342,Sekretariatsfachkräfte im juristischen Bereich,,
ISCOGroup,http://data.europa.eu/esco/isco/C3343,3343,Sekretariatsfachkräfte in Verwaltung und Geschäftsleitung,,
ISCOGroup,http://data.europa.eu/esco/isco/C3344,3344,Sekretariatsfachkräfte im Gesundheitswesen,,
ISCOGroup,http://data.europa.eu/esco/isco/C335,335,Fachkräfte in der öffentlichen Verwaltung,,
ISCOGroup,http://data.europa.eu/esco/isco/C3351,3351,Fachkräfte im Zolldienst und Grenzschutz,,
ISCOGroup,http://data.europa.eu/esco/isco/C3352,3352,Fachkräfte in der Steuerverwaltung,,
ISCOGroup,http://data.europa.eu/esco/isco/C3353,3353,Fachkräfte in Sozialverwaltung und -versicherung,,
ISCOGroup,http://data.europa.eu/esco/isco/C3354,3354,"Fachkräfte bei staatlichen Pass-, Lizenz- und Genehmigungsstellen",,
ISCOGroup,http://data.europa.eu/esco/isco/C3355,3355,Polizeikommissare und Kriminalbeamte,,
ISCOGroup,http://data.europa.eu/esco/isco/C3359,3359,"Fachkräfte in der öffentlichen Verwaltung, anderweitig nicht genannt",,
ISCOGroup,http://data.europa.eu/esco/isco/C34,34,"Nicht akademische juristische, sozialpflegerische, kulturelle und verwandte Fachkräfte",,
ISCOGroup,http://data.europa.eu/esco/isco/C341,341,"Nicht akademische juristische, sozialpflegerische und religiöse Berufe",,
ISCOGroup,http://data.europa.eu/esco/isco/C3411,3411,Nicht akademische Fachkräfte für Rechts- und verwandte Angelegenheiten,,
ISCOGroup,http://data.europa.eu/esco/isco/C3412,3412,Nicht akademische sozialpflegerische Fachkräfte,,
ISCOGroup,http://data.europa.eu/esco/isco/C3413,3413,Ordensbrüder/-schwestern und Seelsorgehelfer,,
ISCOGroup,http://data.europa.eu/esco/isco/C342,342,Fachkräfte im Bereich Sport und Fitness,,
ISCOGroup,http://data.europa.eu/esco/isco/C3421,3421,Athleten und Berufssportler,,
ISCOGroup,http://data.europa.eu/esco/isco/C3422,3422,"Sportlehrer, Sporttrainer und Sportfunktionäre",,
ISCOGroup,http://data.europa.eu/esco/isco/C3423,3423,Trainer und Betreuer im Bereich Fitness und Erholung,,
ISCOGroup,http://data.europa.eu/esco/isco/C343,343,Fachkräfte in Gestaltung und Kultur sowie Küchenchefs,,
ISCOGroup,http://data.europa.eu/esco/isco/C3431,3431,Fotografen,,
ISCOGroup,http://data.europa.eu/esco/isco/C3432,3432,Raumgestalter und Dekorateure,,
ISCOGroup,http://data.europa.eu/esco/isco/C3433,3433,"Fachkräfte in Kunstgalerien, Museen und Bibliotheken",,
ISCOGroup,http://data.europa.eu/esco/isco/C3434,3434,Küchenchefs,,
ISCOGroup,http://data.europa.eu/esco/isco/C3435,3435,Sonstige Fachkräfte in Gestaltung und Kultur,,
ISCOGroup,http://data.europa.eu/esco/isco/C35,35,Informations- und Kommunikationstechniker,,
ISCOGroup,http://data.europa.eu/esco/isco/C351,351,Techniker für den Betrieb von Informations- und Kommunikationstechnologie und für die Anwenderbetreuung,,
ISCOGroup,http://data.europa.eu/esco/isco/C3511,3511,Techniker für den Betrieb von Informations- und Kommunikationstechnologie,,
ISCOGroup,http://data.europa.eu/esco/isco/C3512,3512,Techniker für die Anwenderbetreuung in der Informations- und Kommunikationstechnologie,,
ISCOGroup,http://data.europa.eu/esco/isco/C3513,3513,Techniker für Computernetzwerke und -systeme,,
ISCOGroup,http://data.europa.eu/esco/isco/C3514,3514,Webmaster,,
ISCOGroup,http://data.europa.eu/esco/isco/C352,352,Telekommunikations- und Rundfunktechniker,,
ISCOGroup,http://data.europa.eu/esco/isco/C3521,3521,Techniker für Rundfunk und audiovisuelle Medien,,
ISCOGroup,http://data.europa.eu/esco/isco/C3522,3522,Telekommunikationstechniker,,
ISCOGroup,http://data.europa.eu/esco/isco/C4,4,Bürokräfte und verwandte Berufe,,
ISCOGroup,http://data.europa.eu/esco/isco/C41,41,Allgemeine Büro- und Sekretariatskräfte,,
ISCOGroup,http://data.europa.eu/esco/isco/C411,411,Allgemeine Bürokräfte,,
ISCOGroup,http://data.europa.eu/esco/isco/C4110,4110,Allgemeine Bürokräfte,,
ISCOGroup,http://data.europa.eu/esco/isco/C412,412,Sekretariatskräfte (allgemein),,
ISCOGroup,http://data.europa.eu/esco/isco/C4120,4120,Sekretariatskräfte (allgemein),,
ISCOGroup,http://data.europa.eu/esco/isco/C413,413,Schreibkräfte und Datenerfasser,,
ISCOGroup,http://data.europa.eu/esco/isco/C4131,4131,Schreibkräfte und Bediener von Textverarbeitungsanlagen,,
ISCOGroup,http://data.europa.eu/esco/isco/C4132,4132,Datenerfasser,,
ISCOGroup,http://data.europa.eu/esco/isco/C42,42,Bürokräfte mit Kundenkontakt,,
ISCOGroup,http://data.europa.eu/esco/isco/C421,421,"Schalterbedienstete, Inkassobeauftragte und verwandte Berufe",,
ISCOGroup,http://data.europa.eu/esco/isco/C4211,4211,Bank- und andere Schalterbedienstete,,
ISCOGroup,http://data.europa.eu/esco/isco/C4212,4212,"Buchmacher, Croupiers und verwandte Berufe im Bereich Glücks- und Wettspiele",,
ISCOGroup,http://data.europa.eu/esco/isco/C4213,4213,Pfandleiher und Geldverleiher,,
ISCOGroup,http://data.europa.eu/esco/isco/C4214,4214,Inkassobeauftragte und verwandte Berufe,,
ISCOGroup,http://data.europa.eu/esco/isco/C422,422,Berufe im Bereich Kundeninformation,,
ISCOGroup,http://data.europa.eu/esco/isco/C4221,4221,Reiseverkehrsfachkräfte,,
ISCOGroup,http://data.europa.eu/esco/isco/C4222,4222,Kundeninformationsfachkräfte in Call Centers,,
ISCOGroup,http://data.europa.eu/esco/isco/C4223,4223,Telefonisten,,
ISCOGroup,http://data.europa.eu/esco/isco/C4224,4224,Hotelrezeptionisten,,
ISCOGroup,http://data.europa.eu/esco/isco/C4225,4225,Auskunftspersonal,,
ISCOGroup,http://data.europa.eu/esco/isco/C4226,4226,Empfangskräfte (allgemein),,
ISCOGroup,http://data.europa.eu/esco/isco/C4227,4227,Interviewer im Bereich Umfragen und Marktforschung,,
ISCOGroup,http://data.europa.eu/esco/isco/C4229,4229,"Berufe im Bereich Kundeninformation, anderweitig nicht genannt",,
ISCOGroup,http://data.europa.eu/esco/isco/C43,43,"Bürokräfte im Finanz- und Rechnungswesen, in der Statistik und in der Materialwirtschaft",,
ISCOGroup,http://data.europa.eu/esco/isco/C431,431,Bürokräfte im Finanz- und Rechnungswesen und in der Statistik,,
ISCOGroup,http://data.europa.eu/esco/isco/C4311,4311,Bürokräfte im Rechnungswesen und in der Buchhaltung,,
ISCOGroup,http://data.europa.eu/esco/isco/C4312,4312,"Bürokräfte in der Statistik, im Finanz- und Versicherungswesen",,
ISCOGroup,http://data.europa.eu/esco/isco/C4313,4313,Bürokräfte in der Lohnbuchhaltung,,
ISCOGroup,http://data.europa.eu/esco/isco/C432,432,Bürokräfte im Bereich Materialwirtschaft und Transport und verwandte Berufe,,
ISCOGroup,http://data.europa.eu/esco/isco/C4321,4321,Fachkräfte in der Lagerwirtschaft,,
ISCOGroup,http://data.europa.eu/esco/isco/C4322,4322,Bürokräfte in der Material- und Fertigungsplanung und verwandte Berufe,,
ISCOGroup,http://data.europa.eu/esco/isco/C4323,4323,Bürokräfte in der Transportwirtschaft und verwandte Berufe,,
ISCOGroup,http://data.europa.eu/esco/isco/C44,44,Sonstige Bürokräfte und verwandte Berufe,,
ISCOGroup,http://data.europa.eu/esco/isco/C441,441,Sonstige Bürokräfte und verwandte Berufe,,
ISCOGroup,http://data.europa.eu/esco/isco/C4411,4411,Bibliotheksassistenten,,
ISCOGroup,http://data.europa.eu/esco/isco/C4412,4412,Postverteiler und -sortierer,,
ISCOGroup,http://data.europa.eu/esco/isco/C4413,4413,"Kodierer, Korrekturleser und verwandte Bürokräfte",,
ISCOGroup,http://data.europa.eu/esco/isco/C4414,4414,Schreiber und verwandte Arbeitskräfte,,
ISCOGroup,http://data.europa.eu/esco/isco/C4415,4415,Bürokräfte für Registratur und Dokumentation,,
ISCOGroup,http://data.europa.eu/esco/isco/C4416,4416,Bürokräfte im Personalwesen,,
ISCOGroup,http://data.europa.eu/esco/isco/C4419,4419,"Bürokräfte und verwandte Berufe, anderweitig nicht genannt",,
ISCOGroup,http://data.europa.eu/esco/isco/C5,5,Dienstleistungsberufe und Verkäufer,,
ISCOGroup,http://data.europa.eu/esco/isco/C51,51,Berufe im Bereich personenbezogener Dienstleistungen,,
ISCOGroup,http://data.europa.eu/esco/isco/C511,511,"Reisebegleiter, Schaffner und Reiseleiter",,
ISCOGroup,http://data.europa.eu/esco/isco/C5111,5111,Reisebegleiter und Stewards,,
ISCOGroup,http://data.europa.eu/esco/isco/C5112,5112,Schaffner,,
ISCOGroup,http://data.europa.eu/esco/isco/C5113,5113,Reiseleiter/Fremdenführer,,
ISCOGroup,http://data.europa.eu/esco/isco/C512,512,Köche,,
ISCOGroup,http://data.europa.eu/esco/isco/C5120,5120,Köche,,
ISCOGroup,http://data.europa.eu/esco/isco/C513,513,Kellner und Barkeeper,,
ISCOGroup,http://data.europa.eu/esco/isco/C5131,5131,Kellner,,
ISCOGroup,http://data.europa.eu/esco/isco/C5132,5132,Barkeeper,,
ISCOGroup,http://data.europa.eu/esco/isco/C514,514,"Friseure, Kosmetiker und verwandte Berufe",,
ISCOGroup,http://data.europa.eu/esco/isco/C5141,5141,Friseure,,
ISCOGroup,http://data.europa.eu/esco/isco/C5142,5142,Kosmetiker und verwandte Berufe,,
ISCOGroup,http://data.europa.eu/esco/isco/C515,515,Hauswarte und Hauswirtschaftsleiter,,
ISCOGroup,http://data.europa.eu/esco/isco/C5151,5151,"Reinigungs- und Hauswirtschaftsleiter in Büros, Hotels und anderen Einrichtungen",,
ISCOGroup,http://data.europa.eu/esco/isco/C5152,5152,Hauswirtschafter in Privathaushalten,,
ISCOGroup,http://data.europa.eu/esco/isco/C5153,5153,Hauswarte,,
ISCOGroup,http://data.europa.eu/esco/isco/C516,516,Sonstige Berufe im Bereich personenbezogener Dienstleistungen,,
ISCOGroup,http://data.europa.eu/esco/isco/C5161,5161,"Astrologen, Wahrsager und verwandte Berufe",,
ISCOGroup,http://data.europa.eu/esco/isco/C5162,5162,Gesellschafter und Zofen/Kammerdiener,,
ISCOGroup,http://data.europa.eu/esco/isco/C5163,5163,Bestatter und Einbalsamierer,,
ISCOGroup,http://data.europa.eu/esco/isco/C5164,5164,Tierpfleger und -betreuer,,
ISCOGroup,http://data.europa.eu/esco/isco/C5165,5165,Fahrschullehrer,,
ISCOGroup,http://data.europa.eu/esco/isco/C5169,5169,"Berufe im Bereich personenbezogener Dienstleistungen, anderweitig nicht genannt",,
ISCOGroup,http://data.europa.eu/esco/isco/C52,52,Verkaufskräfte,,
ISCOGroup,http://data.europa.eu/esco/isco/C521,521,Straßen- und Marktverkäufer,,
ISCOGroup,http://data.europa.eu/esco/isco/C5211,5211,Verkaufsstand- und Marktverkäufer,,
ISCOGroup,http://data.europa.eu/esco/isco/C5212,5212,Straßenverkäufer von Lebensmitteln,,
ISCOGroup,http://data.europa.eu/esco/isco/C522,522,Verkaufskräfte in Handelsgeschäften,,
ISCOGroup,http://data.europa.eu/esco/isco/C5221,5221,Leiter eines Einzelhandelsgeschäftes,,
ISCOGroup,http://data.europa.eu/esco/isco/C5222,5222,Verkaufsaufsichtskräfte in Handelsgeschäften,,
ISCOGroup,http://data.europa.eu/esco/isco/C5223,5223,Verkäufer und Verkaufshilfskräfte in Handelsgeschäften,,
ISCOGroup,http://data.europa.eu/esco/isco/C523,523,Kassierer und Kartenverkäufer,,
ISCOGroup,http://data.europa.eu/esco/isco/C5230,5230,Kassierer und Kartenverkäufer,,
ISCOGroup,http://data.europa.eu/esco/isco/C524,524,Sonstige Verkaufskräfte,,
ISCOGroup,http://data.europa.eu/esco/isco/C5241,5241,Mannequins/Dressmen und sonstige Modelle,,
ISCOGroup,http://data.europa.eu/esco/isco/C5242,5242,Produktvorführer,,
ISCOGroup,http://data.europa.eu/esco/isco/C5243,5243,Haustürverkäufer,,
ISCOGroup,http://data.europa.eu/esco/isco/C5244,5244,Telefonverkäufer,,
ISCOGroup,http://data.europa.eu/esco/isco/C5245,5245,Tankwarte,,
ISCOGroup,http://data.europa.eu/esco/isco/C5246,5246,Imbissverkäufer,,
ISCOGroup,http://data.europa.eu/esco/isco/C5249,5249,"Verkaufskräfte, anderweitig nicht genannt",,
ISCOGroup,http://data.europa.eu/esco/isco/C53,53,Betreuungsberufe,,
ISCOGroup,http://data.europa.eu/esco/isco/C531,531,Kinder- und Lernbetreuer,,
ISCOGroup,http://data.europa.eu/esco/isco/C5311,5311,Kinderbetreuer,,
ISCOGroup,http://data.europa.eu/esco/isco/C5312,5312,Lernbetreuer,,
ISCOGroup,http://data.europa.eu/esco/isco/C532,532,Betreuungsberufe im Gesundheitswesen,,
ISCOGroup,http://data.europa.eu/esco/isco/C5321,5321,Pflegehelfer,,
ISCOGroup,http://data.europa.eu/esco/isco/C5322,5322,Haus- und Familienpfleger,,
ISCOGroup,http://data.europa.eu/esco/isco/C5329,5329,"Betreuungsberufe im Gesundheitswesen, anderweitig nicht genannt",,
ISCOGroup,http://data.europa.eu/esco/isco/C54,54,Schutzkräfte und Sicherheitsbedienstete,,
ISCOGroup,http://data.europa.eu/esco/isco/C541,541,Schutzkräfte und Sicherheitsbedienstete,,
ISCOGroup,http://data.europa.eu/esco/isco/C5411,5411,Feuerwehrleute,,
ISCOGroup,http://data.europa.eu/esco/isco/C5412,5412,Polizisten (ohne Polizeikommissare),,
ISCOGroup,http://data.europa.eu/esco/isco/C5413,5413,Gefängnisaufseher,,
ISCOGroup,http://data.europa.eu/esco/isco/C5414,5414,Sicherheitswachpersonal,,
ISCOGroup,http://data.europa.eu/esco/isco/C5419,5419,"Schutzkräfte und Sicherheitsbedienstete, anderweitig nicht genannt",,
ISCOGroup,http://data.europa.eu/esco/isco/C6,6,Fachkräfte in Land- und Forstwirtschaft und Fischerei,,
ISCOGroup,http://data.europa.eu/esco/isco/C61,61,Fachkräfte in der Landwirtschaft,,
ISCOGroup,http://data.europa.eu/esco/isco/C611,611,Gärtner und Ackerbauern,,
ISCOGroup,http://data.europa.eu/esco/isco/C6111,6111,Ackerbauern und Gemüseanbauer,,
ISCOGroup,http://data.europa.eu/esco/isco/C6112,6112,Baum- und Strauchfrüchteanbauer,,
ISCOGroup,http://data.europa.eu/esco/isco/C6113,6113,"Gärtner, Saat- und Pflanzenzüchter",,
ISCOGroup,http://data.europa.eu/esco/isco/C6114,6114,Fachkräfte in der Mischkulturlandwirtschaft,,
ISCOGroup,http://data.europa.eu/esco/isco/C612,612,Tierhalter,,
ISCOGroup,http://data.europa.eu/esco/isco/C6121,6121,Nutztierhalter (ohne Geflügel) und Milchproduzenten,,
ISCOGroup,http://data.europa.eu/esco/isco/C6122,6122,Geflügelhalter,,
ISCOGroup,http://data.europa.eu/esco/isco/C6123,6123,Imker und Seidenraupenzüchter,,
ISCOGroup,http://data.europa.eu/esco/isco/C6129,6129,"Tierhalter, anderweitig nicht genannt",,
ISCOGroup,http://data.europa.eu/esco/isco/C613,613,Landwirte mit Ackerbau und Tierhaltung (ohne ausgeprägten Schwerpunkt),,
ISCOGroup,http://data.europa.eu/esco/isco/C6130,6130,Landwirte mit Ackerbau und Tierhaltung (ohne ausgeprägten Schwerpunkt),,
ISCOGroup,http://data.europa.eu/esco/isco/C62,62,"Fachkräfte in Forstwirtschaft, Fischerei und Jagd — Marktproduktion",,
ISCOGroup,http://data.europa.eu/esco/isco/C621,621,Forstarbeitskräfte und verwandte Berufe,,
ISCOGroup,http://data.europa.eu/esco/isco/C6210,6210,Forstarbeitskräfte und verwandte Berufe,,
ISCOGroup,http://data.europa.eu/esco/isco/C622,622,"Fischer, Jäger und Fallensteller",,
ISCOGroup,http://data.europa.eu/esco/isco/C6221,6221,Fachkräfte im Bereich Aquakultur,,
ISCOGroup,http://data.europa.eu/esco/isco/C6222,6222,Binnen- und Küstenfischer,,
ISCOGroup,http://data.europa.eu/esco/isco/C6223,6223,Hochseefischer,,
ISCOGroup,http://data.europa.eu/esco/isco/C6224,6224,Jäger und Fallensteller,,
ISCOGroup,http://data.europa.eu/esco/isco/C63,63,"Landwirte, Fischer, Jäger und Sammler für den Eigenbedarf",,
ISCOGroup,http://data.europa.eu/esco/isco/C631,631,Ackerbauern für den Eigenbedarf,,
ISCOGroup,http://data.europa.eu/esco/isco/C6310,6310,Ackerbauern für den Eigenbedarf,,
ISCOGroup,http://data.europa.eu/esco/isco/C632,632,Nutztierhalter für den Eigenbedarf,,
ISCOGroup,http://data.europa.eu/esco/isco/C6320,6320,Nutztierhalter für den Eigenbedarf,,
ISCOGroup,http://data.europa.eu/esco/isco/C633,633,Ackerbauern und Nutztierhalter (ohne ausgeprägten Schwerpunkt) für den Eigenbedarf,,
ISCOGroup,http://data.europa.eu/esco/isco/C6330,6330,Ackerbauern und Nutztierhalter (ohne ausgeprägten Schwerpunkt) für den Eigenbedarf,,
ISCOGroup,http://data.europa.eu/esco/isco/C634,634,"Fischer, Jäger, Fallensteller und Sammler für den Eigenbedarf",,
ISCOGroup,http://data.europa.eu/esco/isco/C6340,6340,"Fischer, Jäger, Fallensteller und Sammler für den Eigenbedarf",,
ISCOGroup,http://data.europa.eu/esco/isco/C7,7,Handwerks- und verwandte Berufe,,
ISCOGroup,http://data.europa.eu/esco/isco/C71,71,"Bau- und Ausbaufachkräfte sowie verwandte Berufe, ausgenommen Elektriker",,
ISCOGroup,http://data.europa.eu/esco/isco/C711,711,Baukonstruktions- und verwandte Berufe,,
ISCOGroup,http://data.europa.eu/esco/isco/C7111,7111,Rohbaufacharbeiter im Hochbau,,
ISCOGroup,http://data.europa.eu/esco/isco/C7112,7112,Maurer und verwandte Berufe,,
ISCOGroup,http://data.europa.eu/esco/isco/C7113,7113,"Steinmetze, Steinspalter, -bearbeiter und Steinbildhauer",,
ISCOGroup,http://data.europa.eu/esco/isco/C7114,7114,"Betonierer, Betonoberflächenfertiger und verwandte Berufe",,
ISCOGroup,http://data.europa.eu/esco/isco/C7115,7115,Zimmerleute und Bautischler,,
ISCOGroup,http://data.europa.eu/esco/isco/C7119,7119,"Baukonstruktions- und verwandte Berufe, anderweitig nicht genannt",,
ISCOGroup,http://data.europa.eu/esco/isco/C712,712,Ausbaufachkräfte und verwandte Berufe,,
ISCOGroup,http://data.europa.eu/esco/isco/C7121,7121,Dachdecker,,
ISCOGroup,http://data.europa.eu/esco/isco/C7122,7122,Boden- und Fliesenleger,,
ISCOGroup,http://data.europa.eu/esco/isco/C7123,7123,Stuckateure,,
ISCOGroup,http://data.europa.eu/esco/isco/C7124,7124,Isolierer,,
ISCOGroup,http://data.europa.eu/esco/isco/C7125,7125,Glaser,,
ISCOGroup,http://data.europa.eu/esco/isco/C7126,7126,Bauspengler und Sanitär- und Heizungsinstallateure,,
ISCOGroup,http://data.europa.eu/esco/isco/C7127,7127,Klima- und Kälteanlagenbauer,,
ISCOGroup,http://data.europa.eu/esco/isco/C713,713,"Maler, Gebäudereiniger und verwandte Berufe",,
ISCOGroup,http://data.europa.eu/esco/isco/C7131,7131,Maler und verwandte Berufe,,
ISCOGroup,http://data.europa.eu/esco/isco/C7132,7132,Lackierer und verwandte Berufe,,
ISCOGroup,http://data.europa.eu/esco/isco/C7133,7133,Fassadenreiniger und Schornsteinfeger/Rauchfangkehrer,,
ISCOGroup,http://data.europa.eu/esco/isco/C72,72,"Metallarbeiter, Mechaniker und verwandte Berufe",,
ISCOGroup,http://data.europa.eu/esco/isco/C721,721,"Blechkaltverformer, Baumetallverformer, Former (für Metallguss), Schweißer und verwandte Berufe",,
ISCOGroup,http://data.europa.eu/esco/isco/C7211,7211,Former und Kernmacher (für Metallguss),,
ISCOGroup,http://data.europa.eu/esco/isco/C7212,7212,Schweißer und Brennschneider,,
ISCOGroup,http://data.europa.eu/esco/isco/C7213,7213,Blechkaltverformer,,
ISCOGroup,http://data.europa.eu/esco/isco/C7214,7214,Baumetallverformer und Metallbauer,,
ISCOGroup,http://data.europa.eu/esco/isco/C7215,7215,Verspannungsmonteure und Seilspleißer,,
ISCOGroup,http://data.europa.eu/esco/isco/C722,722,"Grobschmiede, Werkzeugmechaniker und verwandte Berufe",,
ISCOGroup,http://data.europa.eu/esco/isco/C7221,7221,"Grobschmiede, Hammerschmiede und Schmiedepresser",,
ISCOGroup,http://data.europa.eu/esco/isco/C7222,7222,Werkzeugmechaniker und verwandte Berufe,,
ISCOGroup,http://data.europa.eu/esco/isco/C7223,7223,Werkzeugmaschineneinrichter und -bediener,,
ISCOGroup,http://data.europa.eu/esco/isco/C7224,7224,"Metallpolierer, Rundschleifer und Werkzeugschärfer",,
ISCOGroup,http://data.europa.eu/esco/isco/C723,723,Maschinenmechaniker und -schlosser,,
ISCOGroup,http://data.europa.eu/esco/isco/C7231,7231,Kraftfahrzeugmechaniker und -schlosser,,
ISCOGroup,http://data.europa.eu/esco/isco/C7232,7232,Flugmotorenmechaniker und -schlosser,,
ISCOGroup,http://data.europa.eu/esco/isco/C7233,7233,Landmaschinen- und Industriemaschinenmechaniker und -schlosser,,
ISCOGroup,http://data.europa.eu/esco/isco/C7234,7234,Fahrradmechaniker und verwandte Berufe,,
ISCOGroup,http://data.europa.eu/esco/isco/C73,73,"Präzisionshandwerker, Drucker und kunsthandwerkliche Berufe",,
ISCOGroup,http://data.europa.eu/esco/isco/C731,731,Präzisionshandwerker und kunsthandwerkliche Berufe,,
ISCOGroup,http://data.europa.eu/esco/isco/C7311,7311,Präzisionsinstrumentenmacher und -instandsetzer,,
ISCOGroup,http://data.europa.eu/esco/isco/C7312,7312,Musikinstrumentenbauer und -stimmer,,
ISCOGroup,http://data.europa.eu/esco/isco/C7313,7313,Schmuckwarenhersteller und Edelmetallbearbeiter,,
ISCOGroup,http://data.europa.eu/esco/isco/C7314,7314,Keramiker und verwandte Berufe,,
ISCOGroup,http://data.europa.eu/esco/isco/C7315,7315,"Glasmacher, -schneider, -schleifer und -veredler",,
ISCOGroup,http://data.europa.eu/esco/isco/C7316,7316,"Schildermaler, Dekormaler, Graveure und Ätzer",,
ISCOGroup,http://data.europa.eu/esco/isco/C7317,7317,"Kunsthandwerkliche Berufe für Holz, Korbwaren und verwandte Materialien",,
ISCOGroup,http://data.europa.eu/esco/isco/C7318,7318,"Kunsthandwerkliche Berufe für Textilien, Leder und verwandte Materialien",,
ISCOGroup,http://data.europa.eu/esco/isco/C7319,7319,"Kunsthandwerkliche Berufe, anderweitig nicht genannt",,
ISCOGroup,http://data.europa.eu/esco/isco/C732,732,Druckhandwerker,,
ISCOGroup,http://data.europa.eu/esco/isco/C7321,7321,Techniker in der Druckvorstufe,,
ISCOGroup,http://data.europa.eu/esco/isco/C7322,7322,Drucker,,
ISCOGroup,http://data.europa.eu/esco/isco/C7323,7323,Berufe in der Druckweiterverarbeitung und Buchbinder,,
ISCOGroup,http://data.europa.eu/esco/isco/C74,74,Elektriker- und Elektroniker,,
ISCOGroup,http://data.europa.eu/esco/isco/C741,741,Elektroinstallateure und -mechaniker,,
ISCOGroup,http://data.europa.eu/esco/isco/C7411,7411,Bauelektriker und verwandte Berufe,,
ISCOGroup,http://data.europa.eu/esco/isco/C7412,7412,Elektromechaniker und verwandte Berufe,,
ISCOGroup,http://data.europa.eu/esco/isco/C7413,7413,Elektroleitungsinstallateure und Wartungspersonal,,
ISCOGroup,http://data.europa.eu/esco/isco/C742,742,Installateure und Mechaniker für Elektronik und Telekommunikationstechnik,,
ISCOGroup,http://data.europa.eu/esco/isco/C7421,7421,Elektroniker und Elektronik-Servicetechniker,,
ISCOGroup,http://data.europa.eu/esco/isco/C7422,7422,Installateure und Servicetechniker im Bereich Informations- und Kommunikationstechnik,,
ISCOGroup,http://data.europa.eu/esco/isco/C75,75,"Berufe in der Nahrungsmittelverarbeitung, Holzverarbeitung und Bekleidungsherstellung und verwandte handwerkliche Fachkräfte",,
ISCOGroup,http://data.europa.eu/esco/isco/C751,751,Berufe in der Nahrungsmittelverarbeitung und verwandte handwerkliche Fachkräfte,,
ISCOGroup,http://data.europa.eu/esco/isco/C7511,7511,"Fleischer, Fischhändler und -verarbeiter und verwandte Berufe",,
ISCOGroup,http://data.europa.eu/esco/isco/C7512,7512,"Bäcker, Konditoren und Konfektmacher",,
ISCOGroup,http://data.europa.eu/esco/isco/C7513,7513,Molkerei- und Käsereifachkräfte,,
ISCOGroup,http://data.europa.eu/esco/isco/C7514,7514,Obst- und Gemüsekonservierer und verwandte Berufe,,
ISCOGroup,http://data.europa.eu/esco/isco/C7515,7515,Nahrungsmittel- und Getränkekoster und -klassierer,,
ISCOGroup,http://data.europa.eu/esco/isco/C7516,7516,Tabakaufbereiter und Tabakwarenmacher,,
ISCOGroup,http://data.europa.eu/esco/isco/C752,752,"Holzbearbeiter, Möbeltischler und verwandte Berufe",,
ISCOGroup,http://data.europa.eu/esco/isco/C7521,7521,Holztrockner und -konservierer,,
ISCOGroup,http://data.europa.eu/esco/isco/C7522,7522,Möbeltischler und verwandte Berufe,,
ISCOGroup,http://data.europa.eu/esco/isco/C7523,7523,Einrichter und Bediener von Holzbearbeitungsmaschinen,,
ISCOGroup,http://data.europa.eu/esco/isco/C753,753,Berufe der Bekleidungsherstellung und verwandte Berufe,,
ISCOGroup,http://data.europa.eu/esco/isco/C7531,7531,"Herren- und Damenschneider, Kürschner und Hutmacher",,
ISCOGroup,http://data.europa.eu/esco/isco/C7532,7532,Schnittmustermacher und Zuschneider,,
ISCOGroup,http://data.europa.eu/esco/isco/C7533,7533,"Näher, Sticker und verwandte Berufe",,
ISCOGroup,http://data.europa.eu/esco/isco/C7534,7534,Polsterer und verwandte Berufe,,
ISCOGroup,http://data.europa.eu/esco/isco/C7535,7535,"Pelzveredler, Gerber und Fellzurichter",,
ISCOGroup,http://data.europa.eu/esco/isco/C7536,7536,Schuhmacher und verwandte Berufe,,
ISCOGroup,http://data.europa.eu/esco/isco/C754,754,Sonstige Handwerks- und verwandte Berufe,,
ISCOGroup,http://data.europa.eu/esco/isco/C7541,7541,Taucher,,
ISCOGroup,http://data.europa.eu/esco/isco/C7542,7542,Sprengmeister und Sprengbeauftragte,,
ISCOGroup,http://data.europa.eu/esco/isco/C7543,7543,Produkttester und -klassierer (ohne Nahrungsmittel und Getränke),,
ISCOGroup,http://data.europa.eu/esco/isco/C7544,7544,Kammerjäger und andere Schädlingsbekämpfungsberufe,,
