conceptType,conceptUri,code,preferredLabel,altLabels,description
ISCOGroup,http://data.europa.eu/esco/isco/C3513,3513,Nätverk- och systemtekniker,,
ISCOGroup,http://data.europa.eu/esco/isco/C3514,3514,Webbtekniker,,
ISCOGroup,http://data.europa.eu/esco/isco/C352,352,Ingenjörer och tekniker inom kommunikationsteknik,,
ISCOGroup,http://data.europa.eu/esco/isco/C3521,3521,"Bild-, ljud- och sändningstekniker",,
ISCOGroup,http://data.europa.eu/esco/isco/C3522,3522,Ingenjörer och tekniker inom teleteknik,,
ISCOGroup,http://data.europa.eu/esco/isco/C4,4,Kontors- och kundservicearbete,,
ISCOGroup,http://data.europa.eu/esco/isco/C41,41,Allmänt kontors- och sekreterararbete,,
ISCOGroup,http://data.europa.eu/esco/isco/C411,411,"Administratörer, allmänkontorister m.fl.",,
ISCOGroup,http://data.europa.eu/esco/isco/C4110,4110,Allmänkontorister,,
ISCOGroup,http://data.europa.eu/esco/isco/C412,412,Kontorssekreterare,,
ISCOGroup,http://data.europa.eu/esco/isco/C4120,4120,Kontorssekreterare,,
ISCOGroup,http://data.europa.eu/esco/isco/C413,413,Textbehandlare m.fl.,,
ISCOGroup,http://data.europa.eu/esco/isco/C4131,4131,Maskinskrivare och textbehandlare,,
ISCOGroup,http://data.europa.eu/esco/isco/C4132,4132,Dataregistrerare,,
ISCOGroup,http://data.europa.eu/esco/isco/C42,42,Kundservicearbete,,
ISCOGroup,http://data.europa.eu/esco/isco/C421,421,Kassapersonal m.fl.,,
ISCOGroup,http://data.europa.eu/esco/isco/C4211,4211,Bank- och postkassörer m.fl.,,
ISCOGroup,http://data.europa.eu/esco/isco/C4212,4212,"Vadförmedlare, croupierer m.fl.",,
ISCOGroup,http://data.europa.eu/esco/isco/C4213,4213,Pantlånare,,
ISCOGroup,http://data.europa.eu/esco/isco/C4214,4214,Inkasserare m.fl.,,
ISCOGroup,http://data.europa.eu/esco/isco/C422,422,Kundtjänstpersonal,,
ISCOGroup,http://data.europa.eu/esco/isco/C4221,4221,Resebyråtjänstemän,,
ISCOGroup,http://data.europa.eu/esco/isco/C4222,4222,Kundkommunikatörer,,
ISCOGroup,http://data.europa.eu/esco/isco/C4223,4223,Telefonister,,
ISCOGroup,http://data.europa.eu/esco/isco/C4224,4224,Hotellreceptionister,,
ISCOGroup,http://data.europa.eu/esco/isco/C4225,4225,Kundinformatörer,,
ISCOGroup,http://data.europa.eu/esco/isco/C4226,4226,Receptionister (utom hotell),,
ISCOGroup,http://data.europa.eu/esco/isco/C4227,4227,"Marknadsundersökare, intervjuare",,
ISCOGroup,http://data.europa.eu/esco/isco/C4229,4229,Övrig kundtjänstpersonal,,
ISCOGroup,http://data.europa.eu/esco/isco/C43,43,Arbete inom ekonomi- och materialförvaltning m.m.,,
ISCOGroup,http://data.europa.eu/esco/isco/C431,431,Bokförings- och redovisningsassistenter m.fl.,,
ISCOGroup,http://data.europa.eu/esco/isco/C4311,4311,Bokförings- och redovisningsassistenter,,
ISCOGroup,http://data.europa.eu/esco/isco/C4312,4312,Statistikkontorister m.fl.,,
ISCOGroup,http://data.europa.eu/esco/isco/C4313,4313,Löneassistenter,,
ISCOGroup,http://data.europa.eu/esco/isco/C432,432,Materialförvaltnings- och transportassistenter,,
ISCOGroup,http://data.europa.eu/esco/isco/C4321,4321,Lagerassistenter,,
ISCOGroup,http://data.europa.eu/esco/isco/C4322,4322,Produktionsassistenter,,
ISCOGroup,http://data.europa.eu/esco/isco/C4323,4323,Transportassistenter,,
ISCOGroup,http://data.europa.eu/esco/isco/C44,44,Annat kontors- och kundservicearbete,,
ISCOGroup,http://data.europa.eu/esco/isco/C441,441,Annan kontors- och kundservicepersonal,,
ISCOGroup,http://data.europa.eu/esco/isco/C4411,4411,Biblioteksassistenter,,
ISCOGroup,http://data.europa.eu/esco/isco/C4412,4412,Brevbärare och brevsorterare,,
ISCOGroup,http://data.europa.eu/esco/isco/C4413,4413,"Kodare, korrekturläsare m.fl.",,
ISCOGroup,http://data.europa.eu/esco/isco/C4414,4414,Skrivare,,
ISCOGroup,http://data.europa.eu/esco/isco/C4415,4415,Arkivassistenter och kopieringskontorister,,
ISCOGroup,http://data.europa.eu/esco/isco/C4416,4416,Personalassistenter,,
ISCOGroup,http://data.europa.eu/esco/isco/C4419,4419,Övrig kontors- och kundservicepersonal,,
ISCOGroup,http://data.europa.eu/esco/isco/C5,5,"Service-, omsorgs- och försäljningsarbete",,
ISCOGroup,http://data.europa.eu/esco/isco/C51,51,Servicearbete,,
ISCOGroup,http://data.europa.eu/esco/isco/C511,511,"Guider, konduktörer m.fl.",,
ISCOGroup,http://data.europa.eu/esco/isco/C5111,5111,Flygvärdar och flygvärdinnor,,
ISCOGroup,http://data.europa.eu/esco/isco/C5112,5112,Tågmästare m.fl.,,
ISCOGroup,http://data.europa.eu/esco/isco/C5113,5113,Guider och reseledare,,
ISCOGroup,http://data.europa.eu/esco/isco/C512,512,Kockar och kokerskor,,
ISCOGroup,http://data.europa.eu/esco/isco/C5120,5120,Kockar och kokerskor,,
ISCOGroup,http://data.europa.eu/esco/isco/C513,513,"Hovmästare, servitörer och bartendrar",,
ISCOGroup,http://data.europa.eu/esco/isco/C5131,5131,Servitörer,,
ISCOGroup,http://data.europa.eu/esco/isco/C5132,5132,Bartendrar,,
ISCOGroup,http://data.europa.eu/esco/isco/C514,514,"Frisörer, hudterapeuter m.fl.",,
ISCOGroup,http://data.europa.eu/esco/isco/C5141,5141,Frisörer,,
ISCOGroup,http://data.europa.eu/esco/isco/C5142,5142,Hudterapeuter m.fl.,,
ISCOGroup,http://data.europa.eu/esco/isco/C515,515,"Fastighetsskötare, storhushållsföreståndare m.fl.",,
ISCOGroup,http://data.europa.eu/esco/isco/C5151,5151,"Arbetsledare på hotell, kontor, i storhushåll m.m.",,
ISCOGroup,http://data.europa.eu/esco/isco/C5152,5152,Hushållerskor,,
ISCOGroup,http://data.europa.eu/esco/isco/C5153,5153,Fastighetsskötare,,
ISCOGroup,http://data.europa.eu/esco/isco/C516,516,"Annan servicepersonal, personliga tjänster",,
ISCOGroup,http://data.europa.eu/esco/isco/C5161,5161,"Astrologer, siare m.fl.",,
ISCOGroup,http://data.europa.eu/esco/isco/C5162,5162,Sällskapsdamer och betjänter,,
ISCOGroup,http://data.europa.eu/esco/isco/C5163,5163,Begravningsentreprenörer,,
ISCOGroup,http://data.europa.eu/esco/isco/C5164,5164,Djurfrisörer och djurskötare,,
ISCOGroup,http://data.europa.eu/esco/isco/C5165,5165,Trafiklärare,,
ISCOGroup,http://data.europa.eu/esco/isco/C5169,5169,"Övrig servicepersonal, personliga tjänster",,
ISCOGroup,http://data.europa.eu/esco/isco/C52,52,Försäljningsarbete inom detaljhandeln m.m.,,
ISCOGroup,http://data.europa.eu/esco/isco/C521,521,Torg- och marknadsförsäljare m.fl.,,
ISCOGroup,http://data.europa.eu/esco/isco/C5211,5211,Torg- och marknadsförsäljare (utom mat),,
ISCOGroup,http://data.europa.eu/esco/isco/C5212,5212,"Matförsäljare på gator, torg m.m.",,
ISCOGroup,http://data.europa.eu/esco/isco/C522,522,Butiksförsäljare,,
ISCOGroup,http://data.europa.eu/esco/isco/C5221,5221,Butiksinnehavare,,
ISCOGroup,http://data.europa.eu/esco/isco/C5222,5222,Butiksföreståndare och arbetsledare,,
ISCOGroup,http://data.europa.eu/esco/isco/C5223,5223,Butikssäljare,,
ISCOGroup,http://data.europa.eu/esco/isco/C523,523,"Butikskassörer, biljettförsäljare m.fl.",,
ISCOGroup,http://data.europa.eu/esco/isco/C5230,5230,"Butikskassörer, biljettförsäljare m.fl.",,
ISCOGroup,http://data.europa.eu/esco/isco/C524,524,Annan försäljningspersonal,,
ISCOGroup,http://data.europa.eu/esco/isco/C5241,5241,Modeller,,
ISCOGroup,http://data.europa.eu/esco/isco/C5242,5242,Demonstratörer,,
ISCOGroup,http://data.europa.eu/esco/isco/C5243,5243,Hemförsäljare,,
ISCOGroup,http://data.europa.eu/esco/isco/C5244,5244,"Försäljare, kontaktcenter",,
ISCOGroup,http://data.europa.eu/esco/isco/C5245,5245,Bensinstationsbiträden,,
ISCOGroup,http://data.europa.eu/esco/isco/C5246,5246,"Biträden på caféer, konditorier, barer m.m.",,
ISCOGroup,http://data.europa.eu/esco/isco/C5249,5249,Övrig försäljningspersonal,,
ISCOGroup,http://data.europa.eu/esco/isco/C53,53,Vård- och omsorgsarbete,,
ISCOGroup,http://data.europa.eu/esco/isco/C531,531,Barnskötare och lärarassistenter,,
ISCOGroup,http://data.europa.eu/esco/isco/C5311,5311,Barnskötare,,
ISCOGroup,http://data.europa.eu/esco/isco/C5312,5312,Lärarassistenter,,
ISCOGroup,http://data.europa.eu/esco/isco/C532,532,Vård- och omsorgspersonal,,
ISCOGroup,http://data.europa.eu/esco/isco/C5321,5321,"Undersköterskor, sjukvårdsbiträden m.fl.",,
ISCOGroup,http://data.europa.eu/esco/isco/C5322,5322,"Hemvårdsbiträden, personliga assistenter m.fl.",,
ISCOGroup,http://data.europa.eu/esco/isco/C5329,5329,Övrig vård- och omsorgspersonal,,
ISCOGroup,http://data.europa.eu/esco/isco/C54,54,Säkerhetsarbete,,
ISCOGroup,http://data.europa.eu/esco/isco/C541,541,Säkerhetspersonal,,
ISCOGroup,http://data.europa.eu/esco/isco/C5411,5411,Brandmän,,
ISCOGroup,http://data.europa.eu/esco/isco/C5412,5412,Poliser (utom inspektörer och kommissarier),,
ISCOGroup,http://data.europa.eu/esco/isco/C5413,5413,Kriminalvårdare,,
ISCOGroup,http://data.europa.eu/esco/isco/C5414,5414,Väktare och ordningsvakter,,
ISCOGroup,http://data.europa.eu/esco/isco/C5419,5419,Övrig säkerhetspersonal,,
ISCOGroup,http://data.europa.eu/esco/isco/C6,6,"Arbete inom jordbruk, trädgård, skogsbruk och fiske",,
ISCOGroup,http://data.europa.eu/esco/isco/C61,61,Arbete inom jordbruk (för försäljning),,
ISCOGroup,http://data.europa.eu/esco/isco/C611,611,Växtodlare inom jordbruk och trädgård,,
ISCOGroup,http://data.europa.eu/esco/isco/C6111,6111,"Odlare av jordbruksväxter, frukt- och bärodlare",,
ISCOGroup,http://data.europa.eu/esco/isco/C6112,6112,Odlare av träd och buskar,,
ISCOGroup,http://data.europa.eu/esco/isco/C6113,6113,"Trädgårdsodlare, trädgårdsanläggare m.fl.",,
ISCOGroup,http://data.europa.eu/esco/isco/C6114,6114,Odlare av blandade växtslag,,
ISCOGroup,http://data.europa.eu/esco/isco/C612,612,Djuruppfödare,,
ISCOGroup,http://data.europa.eu/esco/isco/C6121,6121,Husdjursuppfödare och husdjursskötare,,
ISCOGroup,http://data.europa.eu/esco/isco/C6122,6122,Fjäderfäuppfödare,,
ISCOGroup,http://data.europa.eu/esco/isco/C6123,6123,Biodlare och silkesodlare,,
ISCOGroup,http://data.europa.eu/esco/isco/C6129,6129,Övriga djuruppfödare,,
ISCOGroup,http://data.europa.eu/esco/isco/C613,613,"Växtodlare och djuruppfödare, blandad drift",,
ISCOGroup,http://data.europa.eu/esco/isco/C6130,6130,"Växtodlare och djuruppfödare, blandad drift",,
ISCOGroup,http://data.europa.eu/esco/isco/C62,62,"Arbete inom skogsbruk, fiske och jakt (för försäljning)",,
ISCOGroup,http://data.europa.eu/esco/isco/C621,621,Skogsbrukare m.fl.,,
ISCOGroup,http://data.europa.eu/esco/isco/C6210,6210,Skogsbrukare m.fl.,,
ISCOGroup,http://data.europa.eu/esco/isco/C622,622,Fiskare och jägare,,
ISCOGroup,http://data.europa.eu/esco/isco/C6221,6221,Fiskodlare,,
ISCOGroup,http://data.europa.eu/esco/isco/C6222,6222,Fiskare (kustfiske och insjöfiske),,
ISCOGroup,http://data.europa.eu/esco/isco/C6223,6223,Fiskare (havsfiske),,
ISCOGroup,http://data.europa.eu/esco/isco/C6224,6224,Jägare,,
ISCOGroup,http://data.europa.eu/esco/isco/C63,63,"Arbete inom jordbruk, fiske, jakt m.m. (självhushållning)",,
ISCOGroup,http://data.europa.eu/esco/isco/C631,631,Växtodlare (självhushållning),,
ISCOGroup,http://data.europa.eu/esco/isco/C6310,6310,Växtodlare (självhushållning),,
ISCOGroup,http://data.europa.eu/esco/isco/C632,632,Djuruppfödare (självhushållning),,
ISCOGroup,http://data.europa.eu/esco/isco/C6320,6320,Djuruppfödare (självhushållning),,
ISCOGroup,http://data.europa.eu/esco/isco/C633,633,"Växtodlare och djuruppfödare, blandad drift (självhushållning)",,
ISCOGroup,http://data.europa.eu/esco/isco/C6330,6330,"Växtodlare och djuruppfödare, blandad drift (självhushållning)",,
ISCOGroup,http://data.europa.eu/esco/isco/C634,634,"Fiskare, jägare och samlare (självhushållning)",,
ISCOGroup,http://data.europa.eu/esco/isco/C6340,6340,"Fiskare, jägare och samlare (självhushållning)",,
ISCOGroup,http://data.europa.eu/esco/isco/C7,7,Hantverksarbete inom byggverksamhet och tillverkning,,
ISCOGroup,http://data.europa.eu/esco/isco/C71,71,Hantverksarbete inom bygg och anläggning (utom elektrikerarbete),,
ISCOGroup,http://data.europa.eu/esco/isco/C711,711,Byggnads- och anläggningsarbetare,,
ISCOGroup,http://data.europa.eu/esco/isco/C7111,7111,"Byggnadsarbetare, all round",,
ISCOGroup,http://data.europa.eu/esco/isco/C7112,7112,Murare m.fl.,,
ISCOGroup,http://data.europa.eu/esco/isco/C7113,7113,Stenhuggare m.fl.,,
ISCOGroup,http://data.europa.eu/esco/isco/C7114,7114,Betongarbetare,,
ISCOGroup,http://data.europa.eu/esco/isco/C7115,7115,"Byggnadsträarbetare, inredningssnickare m.fl.",,
ISCOGroup,http://data.europa.eu/esco/isco/C7119,7119,Övriga byggnads- och anläggningsarbetare,,
ISCOGroup,http://data.europa.eu/esco/isco/C712,712,Byggnadshantverkare,,
ISCOGroup,http://data.europa.eu/esco/isco/C7121,7121,Takmontörer,,
ISCOGroup,http://data.europa.eu/esco/isco/C7122,7122,Golvläggare och plattläggare,,
ISCOGroup,http://data.europa.eu/esco/isco/C7123,7123,Gipsarbetare,,
ISCOGroup,http://data.europa.eu/esco/isco/C7124,7124,Isoleringsmontörer,,
ISCOGroup,http://data.europa.eu/esco/isco/C7125,7125,Glasmästare,,
ISCOGroup,http://data.europa.eu/esco/isco/C7126,7126,VVS-montörer m.fl.,,
ISCOGroup,http://data.europa.eu/esco/isco/C7127,7127,Kylmontörer och kyltekniker,,
ISCOGroup,http://data.europa.eu/esco/isco/C713,713,"Målare, lackerare, skorstensfejare m.fl.",,
ISCOGroup,http://data.europa.eu/esco/isco/C7131,7131,Målare,,
ISCOGroup,http://data.europa.eu/esco/isco/C7132,7132,Sprutlackerare,,
ISCOGroup,http://data.europa.eu/esco/isco/C7133,7133,Skorstensfejare och saneringsarbetare,,
ISCOGroup,http://data.europa.eu/esco/isco/C72,72,"Metallhantverk, reparatörsarbete m.m.",,
ISCOGroup,http://data.europa.eu/esco/isco/C721,721,"Gjutare, svetsare, plåtslagare m.fl.",,
ISCOGroup,http://data.europa.eu/esco/isco/C7211,7211,Gjutare,,
ISCOGroup,http://data.europa.eu/esco/isco/C7212,7212,Svetsare och gasskärare,,
ISCOGroup,http://data.europa.eu/esco/isco/C7213,7213,Tunnplåtslagare,,
ISCOGroup,http://data.europa.eu/esco/isco/C7214,7214,Stålkonstruktionsmontörer och grovplåtslagare,,
ISCOGroup,http://data.europa.eu/esco/isco/C7215,7215,Riggare och kabelsplitsare,,
ISCOGroup,http://data.europa.eu/esco/isco/C722,722,"Smeder, verktygsmakare m.fl.",,
ISCOGroup,http://data.europa.eu/esco/isco/C7221,7221,Smeder,,
ISCOGroup,http://data.europa.eu/esco/isco/C7222,7222,Verktygsmakare,,
ISCOGroup,http://data.europa.eu/esco/isco/C7223,7223,"Verktygsuppsättare, metallarbete",,
ISCOGroup,http://data.europa.eu/esco/isco/C7224,7224,Slipare m.fl.,,
ISCOGroup,http://data.europa.eu/esco/isco/C723,723,Maskin- och motorreparatörer,,
ISCOGroup,http://data.europa.eu/esco/isco/C7231,7231,Motorfordonsmekaniker och motorfordonsreparatörer,,
ISCOGroup,http://data.europa.eu/esco/isco/C7232,7232,Flygmekaniker och flygreparatörer,,
ISCOGroup,http://data.europa.eu/esco/isco/C7233,7233,Underhållsmekaniker och maskinreparatörer,,
ISCOGroup,http://data.europa.eu/esco/isco/C7234,7234,Cykelreparatörer m.fl.,,
ISCOGroup,http://data.europa.eu/esco/isco/C73,73,Konsthantverk och grafiskt arbete,,
ISCOGroup,http://data.europa.eu/esco/isco/C731,731,Konsthantverkare m.fl.,,
ISCOGroup,http://data.europa.eu/esco/isco/C7311,7311,Finmekaniker,,
ISCOGroup,http://data.europa.eu/esco/isco/C7312,7312,Musikinstrumentmakare m.fl.,,
ISCOGroup,http://data.europa.eu/esco/isco/C7313,7313,Guld- och silversmeder,,
ISCOGroup,http://data.europa.eu/esco/isco/C7314,7314,Drejare m.fl.,,
ISCOGroup,http://data.europa.eu/esco/isco/C7315,7315,Glashyttearbetare m.fl.,,
ISCOGroup,http://data.europa.eu/esco/isco/C7316,7316,"Skyltmålare, dekorationsmålare, gravörer och etsare",,
ISCOGroup,http://data.europa.eu/esco/isco/C7317,7317,Konsthantverkare i trä m.m.,,
ISCOGroup,http://data.europa.eu/esco/isco/C7318,7318,"Konsthantverkare i textil, läder m.m.",,
ISCOGroup,http://data.europa.eu/esco/isco/C7319,7319,Övriga konsthantverkare m.fl.,,
ISCOGroup,http://data.europa.eu/esco/isco/C732,732,Grafiker,,
ISCOGroup,http://data.europa.eu/esco/isco/C7321,7321,Prepressoperatörer,,
ISCOGroup,http://data.europa.eu/esco/isco/C7322,7322,Tryckare,,
ISCOGroup,http://data.europa.eu/esco/isco/C7323,7323,Bokbindare m.fl.,,
ISCOGroup,http://data.europa.eu/esco/isco/C74,74,Installations- och servicearbete inom el och elektronik,,
ISCOGroup,http://data.europa.eu/esco/isco/C741,741,Starkströmselektriker,,
ISCOGroup,http://data.europa.eu/esco/isco/C7411,7411,Installations- och serviceelektriker,,
ISCOGroup,http://data.europa.eu/esco/isco/C7412,7412,Industrielektriker,,
ISCOGroup,http://data.europa.eu/esco/isco/C7413,7413,Distributionselektriker,,
ISCOGroup,http://data.europa.eu/esco/isco/C742,742,"Installatörer och reparatörer, elektronik och teleteknik",,
ISCOGroup,http://data.europa.eu/esco/isco/C7421,7421,Elektronikreparatörer m.fl.,,
ISCOGroup,http://data.europa.eu/esco/isco/C7422,7422,Kommunikationselektriker,,
ISCOGroup,http://data.europa.eu/esco/isco/C75,75,"Annat hantverksarbete inom livsmedel, trä, textil m.m.",,
ISCOGroup,http://data.europa.eu/esco/isco/C751,751,Livsmedelsarbetare m.fl.,,
ISCOGroup,http://data.europa.eu/esco/isco/C7511,7511,"Slaktare, styckare m.fl",,
ISCOGroup,http://data.europa.eu/esco/isco/C7512,7512,Bagare och konditorer,,
ISCOGroup,http://data.europa.eu/esco/isco/C7513,7513,"Livsmedelsarbetare, mejeriprodukter",,
ISCOGroup,http://data.europa.eu/esco/isco/C7514,7514,Frukt- och grönsaksberedare,,
ISCOGroup,http://data.europa.eu/esco/isco/C7515,7515,Provsmakare och kvalitetsbedömare,,
ISCOGroup,http://data.europa.eu/esco/isco/C7516,7516,Tobaksberedare och tillverkare av tobaksvaror,,
ISCOGroup,http://data.europa.eu/esco/isco/C752,752,"Möbelsnickare, modellsnickare m.fl.",,
ISCOGroup,http://data.europa.eu/esco/isco/C7521,7521,"Ytbehandlare, trä",,
ISCOGroup,http://data.europa.eu/esco/isco/C7522,7522,Möbelsnickare m.fl.,,
ISCOGroup,http://data.europa.eu/esco/isco/C7523,7523,Trämaskinställare och trämaskinskötare,,
ISCOGroup,http://data.europa.eu/esco/isco/C753,753,"Skräddare, tillskärare, tapetserare m.fl",,
ISCOGroup,http://data.europa.eu/esco/isco/C7531,7531,"Skräddare, modister, körsnärer och ateljésömmerskor",,
ISCOGroup,http://data.europa.eu/esco/isco/C7532,7532,Tillskärare,,
ISCOGroup,http://data.europa.eu/esco/isco/C7533,7533,Sömmare,,
ISCOGroup,http://data.europa.eu/esco/isco/C7534,7534,Tapetserare,,
ISCOGroup,http://data.europa.eu/esco/isco/C7535,7535,Garvare och skinnberedare,,
ISCOGroup,http://data.europa.eu/esco/isco/C7536,7536,Skomakare m.fl.,,
ISCOGroup,http://data.europa.eu/esco/isco/C754,754,Andra hantverksarbetare,,
ISCOGroup,http://data.europa.eu/esco/isco/C7541,7541,Dykare,,
ISCOGroup,http://data.europa.eu/esco/isco/C7542,7542,Bergsprängare,,
ISCOGroup,http://data.europa.eu/esco/isco/C7543,7543,Produkttestare och kvalitetsbedömare (utom drycker och livsmedel),,
ISCOGroup,http://data.europa.eu/esco/isco/C7544,7544,Skadedjurssanerare m.fl.,,
ISCOGroup,http://data.europa.eu/esco/isco/C7549,7549,Övriga hantverksarbetare,,
ISCOGroup,http://data.europa.eu/esco/isco/C8,8,"Process- och maskinoperatörsarbete, transportarbete m.m.",,
ISCOGroup,http://data.europa.eu/esco/isco/C81,81,Process- och maskinoperatörsarbete,,
ISCOGroup,http://data.europa.eu/esco/isco/C811,811,"Malmförädlingsoperatörer, brunnsborrare m.fl.",,
ISCOGroup,http://data.europa.eu/esco/isco/C8111,8111,Gruv- och stenbrottsarbetare,,
ISCOGroup,http://data.europa.eu/esco/isco/C8112,8112,"Processoperatörer, stenkross- och malmförädlingsanläggning",,
ISCOGroup,http://data.europa.eu/esco/isco/C8113,8113,Brunnsborrare m.fl.,,
ISCOGroup,http://data.europa.eu/esco/isco/C8114,8114,"Maskinoperatörer, cement-, sten- och betongvaror",,
ISCOGroup,http://data.europa.eu/esco/isco/C812,812,Processoperatörer vid stål-och metallverk,,
ISCOGroup,http://data.europa.eu/esco/isco/C8121,8121,Processoperatörer vid stål- och metallverk,,
ISCOGroup,http://data.europa.eu/esco/isco/C8122,8122,"Maskinoperatörer, ytbehandling",,
ISCOGroup,http://data.europa.eu/esco/isco/C813,813,"Maskinoperatörer, kemiska och farmaceutiska produkter m.m.",,
ISCOGroup,http://data.europa.eu/esco/isco/C8131,8131,"Maskinoperatörer, kemiska och farmaceutiska produkter",,
ISCOGroup,http://data.europa.eu/esco/isco/C8132,8132,"Maskinoperatörer, fotografiska produkter",,
ISCOGroup,http://data.europa.eu/esco/isco/C814,814,"Maskinoperatörer, gummi- och plastindustri m.m.",,
ISCOGroup,http://data.europa.eu/esco/isco/C8141,8141,"Maskinoperatörer, gummiindustri",,
ISCOGroup,http://data.europa.eu/esco/isco/C8142,8142,"Maskinoperatörer, plastindustri",,
ISCOGroup,http://data.europa.eu/esco/isco/C8143,8143,"Maskinoperatörer, pappersvaruindustri",,
ISCOGroup,http://data.europa.eu/esco/isco/C815,815,"Maskinoperatörer, textil-, skinn- och läderindustri",,
ISCOGroup,http://data.europa.eu/esco/isco/C8151,8151,"Maskinoperatörer, garnberedning",,
ISCOGroup,http://data.europa.eu/esco/isco/C8152,8152,"Maskinoperatörer, vävning och stickning",,
ISCOGroup,http://data.europa.eu/esco/isco/C8153,8153,Symaskinoperatörer,,
ISCOGroup,http://data.europa.eu/esco/isco/C8154,8154,"Maskinoperatörer, blekning, färgning m.m.",,
ISCOGroup,http://data.europa.eu/esco/isco/C8155,8155,"Maskinoperatörer, pälsskinnsberedning, garvning",,
ISCOGroup,http://data.europa.eu/esco/isco/C8156,8156,"Maskinoperatörer, skoindustri m.m.",,
ISCOGroup,http://data.europa.eu/esco/isco/C8157,8157,"Maskinoperatörer, tvätteri",,
ISCOGroup,http://data.europa.eu/esco/isco/C8159,8159,"Övriga maskinoperatörer, textil-, skinn- och läderindustri",,
ISCOGroup,http://data.europa.eu/esco/isco/C816,816,"Maskinoperatörer, livsmedelsindustri m.m.",,
ISCOGroup,http://data.europa.eu/esco/isco/C8160,8160,"Maskinoperatörer, livsmedelsindustri m.m.",,
ISCOGroup,http://data.europa.eu/esco/isco/C817,817,"Processoperatörer, trä- och pappersindustri",,
ISCOGroup,http://data.europa.eu/esco/isco/C8171,8171,"Processoperatörer, pappersmassa, papper",,
ISCOGroup,http://data.europa.eu/esco/isco/C8172,8172,Sågverksoperatörer,,
ISCOGroup,http://data.europa.eu/esco/isco/C818,818,Andra process- och maskinoperatörer,,
ISCOGroup,http://data.europa.eu/esco/isco/C8181,8181,"Processoperatörer, glas och keramiska produkter",,
ISCOGroup,http://data.europa.eu/esco/isco/C8182,8182,Ångmaskinister,,
ISCOGroup,http://data.europa.eu/esco/isco/C8183,8183,"Maskinoperatörer, packning, påfyllning och märkning",,
ISCOGroup,http://data.europa.eu/esco/isco/C8189,8189,Övriga process- och maskinoperatörer,,
ISCOGroup,http://data.europa.eu/esco/isco/C82,82,Monteringsarbete,,
ISCOGroup,http://data.europa.eu/esco/isco/C821,821,Montörer,,
ISCOGroup,http://data.europa.eu/esco/isco/C8211,8211,Fordonsmontörer m.fl.,,
ISCOGroup,http://data.europa.eu/esco/isco/C8212,8212,"Montörer, elektrisk och elektronisk utrustning",,
ISCOGroup,http://data.europa.eu/esco/isco/C8219,8219,Övriga montörer,,
ISCOGroup,http://data.europa.eu/esco/isco/C83,83,Transport- och maskinförararbete,,
ISCOGroup,http://data.europa.eu/esco/isco/C831,831,Lokförare m.fl.,,
ISCOGroup,http://data.europa.eu/esco/isco/C8311,8311,Lokförare,,
ISCOGroup,http://data.europa.eu/esco/isco/C8312,8312,Bangårdspersonal,,
ISCOGroup,http://data.europa.eu/esco/isco/C832,832,Bil- och motorcykelförare,,
ISCOGroup,http://data.europa.eu/esco/isco/C8321,8321,Motorcykelförare,,
ISCOGroup,http://data.europa.eu/esco/isco/C8322,8322,Bil- och taxiförare,,
ISCOGroup,http://data.europa.eu/esco/isco/C833,833,Lastbils- och bussförare,,
ISCOGroup,http://data.europa.eu/esco/isco/C8331,8331,Buss- och spårvagnsförare,,
ISCOGroup,http://data.europa.eu/esco/isco/C8332,8332,Lastbils- och långtradarförare,,
ISCOGroup,http://data.europa.eu/esco/isco/C834,834,Maskinförare,,
ISCOGroup,http://data.europa.eu/esco/isco/C8341,8341,Förare av jordbruks- och skogsmaskiner,,
ISCOGroup,http://data.europa.eu/esco/isco/C8342,8342,Anläggningsmaskinförare m.fl.,,
ISCOGroup,http://data.europa.eu/esco/isco/C8343,8343,Kranförare m.fl.,,
ISCOGroup,http://data.europa.eu/esco/isco/C8344,8344,Truckförare,,
ISCOGroup,http://data.europa.eu/esco/isco/C835,835,Däckspersonal,,
ISCOGroup,http://data.europa.eu/esco/isco/C8350,8350,Däckspersonal,,
ISCOGroup,http://data.europa.eu/esco/isco/C9,9,Arbete utan krav på särskild yrkesutbildning,,
ISCOGroup,http://data.europa.eu/esco/isco/C91,91,Städarbete m.m.,,
ISCOGroup,http://data.europa.eu/esco/isco/C911,911,"Städare i privata hem, på hotell och kontor m.m.",,
ISCOGroup,http://data.europa.eu/esco/isco/C9111,9111,Hembiträden m.fl.,,
ISCOGroup,http://data.europa.eu/esco/isco/C9112,9112,Hotell- och kontorsstädare m.fl.,,
ISCOGroup,http://data.europa.eu/esco/isco/C912,912,Andra rengöringsarbetare,,
ISCOGroup,http://data.europa.eu/esco/isco/C9121,9121,Tvättare och strykare,,
ISCOGroup,http://data.europa.eu/esco/isco/C9122,9122,Biltvättare,,
ISCOGroup,http://data.europa.eu/esco/isco/C9123,9123,Fönsterputsare,,
ISCOGroup,http://data.europa.eu/esco/isco/C9129,9129,Övriga rengöringsarbetare,,
ISCOGroup,http://data.europa.eu/esco/isco/C92,92,"Arbete utan krav på särskild yrkesutbildning inom jordbruk, skogsbruk och fiske",,
ISCOGroup,http://data.europa.eu/esco/isco/C921,921,"Medhjälpare inom jordbruk, skogsbruk och fiske",,
